id,title,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,release_date,release_year,release_month,genres,budget_safe,runtime_safe,vote_count_safe,month_sin,month_cos,release_competition,log_budget,log_vote_count,popularity_score,vote_density,popularity_per_budget,budget_per_minute,hype_score,is_summer_release,is_holiday_release,is_sequel,is_hit,roi
27205,Inception,79910000,825532764,148,67.15425,8.364,4099,en,2010-07-15,2010,7,"Action, Science Fiction, Adventure",79910000,148,4099,-0.4999999999999997,-0.8660254037844388,780.0,18.196411571864722,8.318742252692399,561.6781470000001,27.695945945945947,8.403735452383933e-07,536308.7248322148,275265.27075,1,0,0,1,9.330781562623182
157336,Interstellar,79910000,701729206,169,67.15425,8.417,4099,en,2014-11-05,2014,11,"Adventure, Drama, Science Fiction",79910000,169,4099,-0.5000000000000004,0.8660254037844384,809.0,18.196411571864722,8.318742252692399,565.23732225,24.254437869822485,8.403735452383933e-07,470058.82352941175,275265.27075,0,1,0,1,7.781494158659815
155,The Dark Knight,79910000,1004558444,152,67.15425,8.512,4099,en,2008-07-16,2008,7,"Drama, Action, Crime, Thriller",79910000,152,4099,-0.4999999999999997,-0.8660254037844388,780.0,18.196411571864722,8.318742252692399,571.616976,26.967105263157894,8.403735452383933e-07,522287.5816993464,275265.27075,1,0,0,1,11.571122918644438
19995,Avatar,79910000,2923706026,162,67.15425,7.573,4099,en,2009-12-15,2009,12,"Action, Adventure, Fantasy, Science Fiction",79910000,162,4099,-2.4492935982947064e-16,1.0,1029.0,18.196411571864722,8.318742252692399,508.55913525000005,25.30246913580247,8.403735452383933e-07,490245.39877300616,275265.27075,0,1,0,1,35.58748580168332
24428,The Avengers,79910000,1518815515,143,67.15425,7.71,4099,en,2012-04-25,2012,4,"Science Fiction, Action, Adventure",79910000,143,4099,0.8660254037844387,-0.4999999999999998,774.0,18.196411571864722,8.318742252692399,517.7592675000001,28.664335664335663,8.403735452383933e-07,554930.5555555555,275265.27075,0,0,0,1,18.00657611054216
293660,Deadpool,58000000,783100000,108,67.15425,7.606,4099,en,2016-02-09,2016,2,"Action, Adventure, Comedy",58000000,108,4099,0.8660254037844386,0.5000000000000001,736.0,17.87595358575207,8.318742252692399,510.77522550000003,37.9537037037037,1.1578318965517243e-06,532110.0917431193,275265.27075,0,0,0,1,12.50172392238407
299536,Avengers: Infinity War,79910000,2052415039,149,67.15425,8.255,4099,en,2018-04-25,2018,4,"Adventure, Action, Science Fiction",79910000,149,4099,0.8660254037844387,-0.4999999999999998,774.0,18.196411571864722,8.318742252692399,554.35833375,27.51006711409396,8.403735452383933e-07,532733.3333333334,275265.27075,0,0,0,1,24.684082271504415
550,Fight Club,63000000,100853753,139,67.15425,8.438,4099,en,1999-10-15,1999,10,Drama,63000000,139,4099,-0.8660254037844386,0.5000000000000001,1036.0,17.958645300228824,8.318742252692399,566.6475615,29.489208633093526,1.0659404761904762e-06,450000.0,275265.27075,0,0,0,1,0.6008532126848697
118340,Guardians of the Galaxy,79910000,772776600,121,33.255,7.906,4099,en,2014-07-30,2014,7,"Action, Science Fiction, Adventure",79910000,121,4099,-0.4999999999999997,-0.8660254037844388,780.0,18.196411571864722,8.318742252692399,262.91403,33.87603305785124,4.161556751345264e-07,655000.0,136312.24500000002,1,0,0,1,8.670586801769655
680,Pulp Fiction,8500000,213900000,154,67.15425,8.488,4099,en,1994-09-10,1994,9,"Thriller, Crime",8500000,154,4099,-1.0,-1.8369701987210297e-16,1076.0,15.955576839107596,8.318742252692399,570.005274,26.616883116883116,7.9005e-06,54838.709677419356,275265.27075,0,0,0,1,24.1647030394467
13,Forrest Gump,55000000,677387716,142,67.15425,8.477,4099,en,1994-06-23,1994,6,"Comedy, Drama, Romance",55000000,142,4099,1.2246467991473532e-16,-1.0,840.0,17.822843761378564,8.318742252692399,569.2665772500001,28.866197183098592,1.2209863636363638e-06,384615.3846153846,275265.27075,1,0,0,1,11.31614008516109
671,Harry Potter and the Philosopher's Stone,79910000,976475550,152,67.15425,7.916,4099,en,2001-11-16,2001,11,"Adventure, Fantasy",79910000,152,4099,-0.5000000000000004,0.8660254037844384,809.0,18.196411571864722,8.318742252692399,531.5930430000001,26.967105263157894,8.403735452383933e-07,522287.5816993464,275265.27075,0,1,0,1,11.219691387564868
1726,Iron Man,79910000,585174222,126,67.15425,7.64,4099,en,2008-04-30,2008,4,"Action, Science Fiction, Adventure",79910000,126,4099,0.8660254037844387,-0.4999999999999998,774.0,18.196411571864722,8.318742252692399,513.05847,32.53174603174603,8.403735452383933e-07,629212.5984251968,275265.27075,0,0,0,1,6.322915976437042
68718,Django Unchained,79910000,425368238,165,54.224,8.171,4099,en,2012-12-25,2012,12,"Drama, Western",79910000,165,4099,-2.4492935982947064e-16,1.0,1029.0,18.196411571864722,8.318742252692399,443.06430399999994,24.842424242424244,6.785633838067826e-07,481385.5421686747,222264.17599999998,0,1,0,1,4.323091398784991
278,The Shawshank Redemption,25000000,28341469,142,67.15425,8.702,4099,en,1994-09-23,1994,9,"Drama, Crime",25000000,142,4099,-1.0,-1.8369701987210297e-16,1076.0,17.034386422832473,8.318742252692399,584.3762835,28.866197183098592,2.6861700000000002e-06,174825.17482517482,275265.27075,0,0,0,1,0.13365875465364982
299534,Avengers: Endgame,79910000,2800000000,181,67.15425,8.263,4099,en,2019-04-24,2019,4,"Adventure, Science Fiction, Action",79910000,181,4099,0.8660254037844387,-0.4999999999999998,774.0,18.196411571864722,8.318742252692399,554.89556775,22.646408839779006,8.403735452383933e-07,439065.93406593404,275265.27075,0,0,0,1,34.03941892079315
603,The Matrix,63000000,463517383,136,67.15425,8.206,4099,en,1999-03-30,1999,3,"Action, Science Fiction",63000000,136,4099,1.0,6.123233995736766e-17,796.0,17.958645300228824,8.318742252692399,551.0677755,30.139705882352942,1.0659404761904762e-06,459854.01459854015,275265.27075,0,0,0,1,6.35741867686637
597,Titanic,79910000,2264162353,194,67.15425,7.9,4099,en,1997-11-18,1997,11,"Drama, Romance",79910000,194,4099,-0.5000000000000004,0.8660254037844384,809.0,18.196411571864722,8.318742252692399,530.518575,21.128865979381445,8.403735452383933e-07,409794.8717948718,275265.27075,0,1,0,1,27.333904713629025
475557,Joker,55000000,1074458282,122,54.522,8.168,4099,en,2019-10-01,2019,10,"Crime, Thriller, Drama",55000000,122,4099,-0.8660254037844386,0.5000000000000001,1036.0,17.822843761378564,8.318742252692399,445.3356959999999,33.59836065573771,9.91309090909091e-07,447154.47154471546,223485.67799999999,0,0,0,1,18.535604790261733
120,The Lord of the Rings: The Fellowship of the Ring,79910000,871368364,179,67.15425,8.402,4099,en,2001-12-18,2001,12,"Adventure, Fantasy, Action",79910000,179,4099,-2.4492935982947064e-16,1.0,1029.0,18.196411571864722,8.318742252692399,564.2300084999999,22.899441340782122,8.403735452383933e-07,443944.44444444444,275265.27075,0,1,0,1,9.904371844520437
122,The Lord of the Rings: The Return of the King,79910000,1118888979,201,67.15425,8.474,4099,en,2003-12-01,2003,12,"Adventure, Fantasy, Action",79910000,201,4099,-2.4492935982947064e-16,1.0,1029.0,18.196411571864722,8.318742252692399,569.0651145,20.393034825870647,8.403735452383933e-07,395594.0594059406,275265.27075,0,1,0,1,13.00186417217039
11324,Shutter Island,79910000,294800000,138,56.595,8.2,4099,en,2010-02-14,2010,2,"Drama, Thriller, Mystery",79910000,138,4099,0.8660254037844386,0.5000000000000001,736.0,18.196411571864722,8.318742252692399,464.07899999999995,29.702898550724637,7.082342635464898e-07,574892.0863309352,231982.905,0,0,0,1,2.6891502604286037
106646,The Wolf of Wall Street,79910000,392000000,180,67.15425,8.035,4099,en,2013-12-25,2013,12,"Crime, Drama, Comedy",79910000,180,4099,-2.4492935982947064e-16,1.0,1029.0,18.196411571864722,8.318742252692399,539.58439875,22.772222222222222,8.403735452383933e-07,441491.71270718233,275265.27075,0,1,0,1,3.9055186596731493
99861,Avengers: Age of Ultron,79910000,1405403694,141,67.15425,7.276,4099,en,2015-04-22,2015,4,"Action, Adventure, Science Fiction",79910000,141,4099,0.8660254037844387,-0.4999999999999998,774.0,18.196411571864722,8.318742252692399,488.614323,29.070921985815602,8.403735452383933e-07,562746.4788732395,275265.27075,0,0,0,1,16.587331715838673
271110,Captain America: Civil War,79910000,1155046416,147,67.15425,7.4,4099,en,2016-04-27,2016,4,"Adventure, Action, Science Fiction",79910000,147,4099,0.8660254037844387,-0.4999999999999998,774.0,18.196411571864722,8.318742252692399,496.94145000000003,27.8843537414966,8.403735452383933e-07,539932.4324324324,275265.27075,0,0,0,1,13.454341165632071
49026,The Dark Knight Rises,79910000,1081041287,165,67.15425,7.777,4099,en,2012-07-17,2012,7,"Action, Crime, Drama, Thriller",79910000,165,4099,-0.4999999999999997,-0.8660254037844388,780.0,18.196411571864722,8.318742252692399,522.2586022500001,24.842424242424244,8.403735452383933e-07,481385.5421686747,275265.27075,1,0,0,1,12.52823519549199
68721,Iron Man 3,79910000,1215577205,130,61.06,6.928,4099,en,2013-04-18,2013,4,"Action, Adventure, Science Fiction",79910000,130,4099,0.8660254037844387,-0.4999999999999998,774.0,18.196411571864722,8.318742252692399,423.02368,31.53076923076923,7.64109623326242e-07,610000.0,250284.94,0,0,1,1,14.211828191567662
284054,Black Panther,79910000,1349926083,135,43.665,7.39,4099,en,2018-02-13,2018,2,"Action, Adventure, Science Fiction",79910000,135,4099,0.8660254037844386,0.5000000000000001,736.0,18.196411571864722,8.318742252692399,322.68435,30.362962962962964,5.464272306344637e-07,587573.5294117647,178982.835,0,0,0,1,15.89308055446026
284052,Doctor Strange,79910000,676343174,115,67.15425,7.427,4099,en,2016-10-25,2016,10,"Action, Adventure, Fantasy",79910000,115,4099,-0.8660254037844386,0.5000000000000001,1036.0,18.196411571864722,8.318742252692399,498.75461475000003,35.643478260869564,8.403735452383933e-07,688879.3103448276,275265.27075,0,0,0,1,7.463811369493038
76341,Mad Max: Fury Road,79910000,378858340,121,67.15425,7.582,4099,en,2015-05-13,2015,5,"Action, Adventure, Science Fiction",79910000,121,4099,0.49999999999999994,-0.8660254037844387,785.0,18.196411571864722,8.318742252692399,509.16352350000005,33.87603305785124,8.403735452383933e-07,655000.0,275265.27075,1,0,0,1,3.7410628989980865
16869,Inglourious Basterds,70000000,321457747,153,59.162,8.215,4099,en,2009-08-19,2009,8,"Drama, Thriller, War",70000000,153,4099,-0.8660254037844385,-0.5000000000000004,885.0,18.064005814299346,8.318742252692399,486.01583,26.790849673202615,8.451714285714285e-07,454545.45454545453,242505.038,1,0,0,1,3.592253477253522
70160,The Hunger Games,75000000,694394724,142,29.577,7.193,4099,en,2012-03-12,2012,3,"Science Fiction, Adventure, Fantasy",75000000,142,4099,1.0,6.123233995736766e-17,796.0,18.132998684833918,8.318742252692399,212.747361,28.866197183098592,3.9436000000000005e-07,524475.5244755244,121236.123,0,0,0,1,8.258596209885384
315635,Spider-Man: Homecoming,79910000,880166924,133,65.88,7.345,4099,en,2017-07-05,2017,7,"Action, Adventure, Science Fiction, Drama",79910000,133,4099,-0.4999999999999997,-0.8660254037844388,780.0,18.196411571864722,8.318742252692399,483.88859999999994,30.81954887218045,8.244274809160305e-07,596343.2835820896,270042.12,1,0,0,1,10.014477712245304
672,Harry Potter and the Chamber of Secrets,79910000,876688482,161,67.15425,7.721,4099,en,2002-11-13,2002,11,"Adventure, Fantasy",79910000,161,4099,-0.5000000000000004,0.8660254037844384,809.0,18.196411571864722,8.318742252692399,518.49796425,25.459627329192546,8.403735452383933e-07,493271.60493827163,275265.27075,0,1,0,1,9.970948217107393
283995,Guardians of the Galaxy Vol. 2,79910000,863756051,137,67.15425,7.624,4099,en,2017-04-19,2017,4,"Science Fiction, Adventure, Action",79910000,137,4099,0.8660254037844387,-0.4999999999999998,774.0,18.196411571864722,8.318742252692399,511.98400200000003,29.919708029197082,8.403735452383933e-07,579057.9710144928,275265.27075,0,0,1,1,9.809110764496173
121,The Lord of the Rings: The Two Towers,79000000,926287400,179,67.15425,8.385,4099,en,2002-12-18,2002,12,"Adventure, Fantasy, Action",79000000,179,4099,-2.4492935982947064e-16,1.0,1029.0,18.184958423089522,8.318742252692399,563.08838625,22.899441340782122,8.500537974683545e-07,438888.8888888889,275265.27075,0,1,0,1,10.725156826263838
1771,Captain America: The First Avenger,79910000,370569774,124,43.665,6.995,4099,en,2011-07-22,2011,7,"Action, Adventure, Science Fiction",79910000,124,4099,-0.4999999999999997,-0.8660254037844388,780.0,18.196411571864722,8.318742252692399,305.436675,33.056451612903224,5.464272306344637e-07,639280.0,178982.835,1,0,0,1,3.6373391360613296
297761,Suicide Squad,79910000,746846894,123,35.356,5.909,4099,en,2016-08-03,2016,8,"Action, Adventure, Fantasy",79910000,123,4099,-0.8660254037844385,-0.5000000000000004,885.0,18.196411571864722,8.318742252692399,208.91860400000002,33.32520325203252,4.4244775372293833e-07,644435.4838709678,144924.244,1,0,0,1,8.346100433661613
673,Harry Potter and the Prisoner of Azkaban,79910000,789804554,141,67.15425,8.02,4099,en,2004-05-31,2004,5,"Adventure, Fantasy",79910000,141,4099,0.49999999999999994,-0.8660254037844387,785.0,18.196411571864722,8.318742252692399,538.577085,29.070921985815602,8.403735452383933e-07,562746.4788732395,275265.27075,1,0,0,1,8.883675949397123
10195,Thor,79910000,449326618,115,51.277,6.768,4099,en,2011-04-21,2011,4,"Adventure, Fantasy, Action",79910000,115,4099,0.8660254037844387,-0.4999999999999998,774.0,18.196411571864722,8.318742252692399,347.042736,35.643478260869564,6.416843949443123e-07,688879.3103448276,210184.423,0,0,0,1,4.6229084392077535
10138,Iron Man 2,79910000,623933331,124,67.15425,6.835,4099,en,2010-04-28,2010,4,"Adventure, Action, Science Fiction",79910000,124,4099,0.8660254037844387,-0.4999999999999998,774.0,18.196411571864722,8.318742252692399,458.99929875000004,33.056451612903224,8.403735452383933e-07,639280.0,275265.27075,0,0,1,1,6.807950496709417
272,Batman Begins,79910000,374218673,140,66.286,7.701,4099,en,2005-06-10,2005,6,"Action, Crime, Drama",79910000,140,4099,1.2246467991473532e-16,-1.0,840.0,18.196411571864722,8.318742252692399,510.468486,29.27857142857143,8.295081967213115e-07,566737.5886524823,271706.314,1,0,0,1,3.68300174342383
284053,Thor: Ragnarok,79910000,855301806,131,45.2,7.595,4099,en,2017-10-02,2017,10,"Action, Adventure, Science Fiction",79910000,131,4099,-0.8660254037844386,0.5000000000000001,1036.0,18.196411571864722,8.318742252692399,343.294,31.290076335877863,5.656363408834939e-07,605378.7878787878,185274.80000000002,0,0,0,1,9.70331368160038
150540,Inside Out,79910000,857611174,95,67.15425,7.922,4099,en,2015-06-09,2015,6,"Animation, Family, Adventure, Drama, Comedy",79910000,95,4099,1.2246467991473532e-16,-1.0,840.0,18.196411571864722,8.318742252692399,531.9959685,43.14736842105263,8.403735452383933e-07,832395.8333333334,275265.27075,1,0,0,1,9.7322132933023
135397,Jurassic World,79910000,1671537444,124,54.089,6.682,4099,en,2015-06-06,2015,6,"Action, Adventure, Science Fiction, Thriller",79910000,124,4099,1.2246467991473532e-16,-1.0,840.0,18.196411571864722,8.318742252692399,361.422698,33.056451612903224,6.76873983231135e-07,639280.0,221710.811,1,0,0,1,19.917750270081964
807,Se7en,33000000,327311859,127,53.521,8.368,4099,en,1995-09-22,1995,9,"Crime, Mystery, Thriller",33000000,127,4099,-1.0,-1.8369701987210297e-16,1076.0,17.312018149733785,8.318742252692399,447.86372800000004,32.275590551181104,1.621848484848485e-06,257812.5,219382.579,0,0,1,1,8.918540911559367
674,Harry Potter and the Goblet of Fire,79910000,895921036,157,67.15425,7.816,4099,en,2005-11-16,2005,11,"Adventure, Fantasy",79910000,157,4099,-0.5000000000000004,0.8660254037844384,809.0,18.196411571864722,8.318742252692399,524.877618,26.10828025477707,8.403735452383933e-07,505759.4936708861,275265.27075,0,1,0,1,10.211625901493857
22,Pirates of the Caribbean: The Curse of the Black Pearl,79910000,655011224,143,67.15425,7.794,4099,en,2003-07-09,2003,7,"Adventure, Fantasy, Action",79910000,143,4099,-0.4999999999999997,-0.8660254037844388,780.0,18.196411571864722,8.318742252692399,523.4002245,28.664335664335663,8.403735452383933e-07,554930.5555555555,275265.27075,1,0,0,1,7.1968616794285865
12445,Harry Potter and the Deathly Hallows: Part 2,79910000,1341511219,130,67.15425,8.105,4099,en,2011-07-12,2011,7,"Fantasy, Adventure",79910000,130,4099,-0.4999999999999997,-0.8660254037844388,780.0,18.196411571864722,8.318742252692399,544.28519625,31.53076923076923,8.403735452383933e-07,610000.0,275265.27075,1,0,1,1,15.787776288477334
11,Star Wars,11000000,775398007,121,67.15425,8.204,4099,en,1977-05-25,1977,5,"Adventure, Action, Science Fiction",11000000,121,4099,0.49999999999999994,-0.8660254037844387,785.0,16.213405921671733,8.318742252692399,550.9334670000001,33.87603305785124,6.104931818181819e-06,90163.9344262295,275265.27075,1,0,0,1,69.49072159175259
297762,Wonder Woman,79910000,822854286,141,54.628,7.236,4099,en,2017-05-30,2017,5,"Action, Adventure, Fantasy",79910000,141,4099,0.49999999999999994,-0.8660254037844387,785.0,18.196411571864722,8.318742252692399,395.288208,29.070921985815602,6.836190714553873e-07,562746.4788732395,223920.172,1,0,0,1,9.297262879523679
14160,Up,79910000,735099082,96,67.15425,7.949,4099,en,2009-05-28,2009,5,"Animation, Comedy, Family, Adventure",79910000,96,4099,0.49999999999999994,-0.8660254037844387,785.0,18.196411571864722,8.318742252692399,533.8091332500001,42.697916666666664,8.403735452383933e-07,823814.4329896907,275265.27075,1,0,0,1,8.199087395831718
102899,Ant-Man,79910000,519311965,117,37.692,7.082,4099,en,2015-07-14,2015,7,"Science Fiction, Action, Adventure",79910000,117,4099,-0.4999999999999997,-0.8660254037844388,780.0,18.196411571864722,8.318742252692399,266.934744,35.034188034188034,4.716806407208109e-07,677203.3898305085,154499.508,1,0,0,1,5.498710543127136
238,The Godfather,6000000,245066411,175,67.15425,8.707,4099,en,1972-03-14,1972,3,"Drama, Crime",6000000,175,4099,1.0,6.123233995736766e-17,796.0,15.607270193858982,8.318742252692399,584.7120547500001,23.422857142857143,1.1192375000000001e-05,34090.90909090909,275265.27075,0,0,0,1,39.8443951926008
286217,The Martian,79910000,630600000,141,67.15425,7.678,4099,en,2015-09-30,2015,9,"Drama, Adventure, Science Fiction",79910000,141,4099,-1.0,-1.8369701987210297e-16,1076.0,18.196411571864722,8.318742252692399,515.6103315,29.070921985815602,8.403735452383933e-07,562746.4788732395,275265.27075,0,0,0,1,6.891377713785787
105,Back to the Future,19000000,381109762,116,62.543,8.314,4099,en,1985-07-03,1985,7,"Adventure, Comedy, Science Fiction",19000000,116,4099,-0.4999999999999997,-0.8660254037844388,780.0,16.759949589762293,8.318742252692399,519.982502,35.33620689655172,3.291736842105263e-06,162393.1623931624,256363.75699999998,1,0,0,1,19.05840752324171
140607,Star Wars: The Force Awakens,79910000,2068223624,136,66.772,7.293,4099,en,2015-12-15,2015,12,"Adventure, Action, Science Fiction",79910000,136,4099,-2.4492935982947064e-16,1.0,1029.0,18.196411571864722,8.318742252692399,486.96819600000003,30.139705882352942,8.355900387936429e-07,583284.6715328468,273698.428,0,1,0,1,24.88191214013375
634649,Spider-Man: No Way Home,79910000,1921847111,148,67.15425,7.99,4099,en,2021-12-15,2021,12,"Action, Adventure, Science Fiction",79910000,148,4099,-2.4492935982947064e-16,1.0,1029.0,18.196411571864722,8.318742252692399,536.5624575,27.695945945945947,8.403735452383933e-07,536308.7248322148,275265.27075,0,1,0,1,23.050145012512264
675,Harry Potter and the Order of the Phoenix,79910000,938212738,138,67.15425,7.686,4099,en,2007-07-08,2007,7,"Adventure, Fantasy",79910000,138,4099,-0.4999999999999997,-0.8660254037844388,780.0,18.196411571864722,8.318742252692399,516.1475655,29.702898550724637,8.403735452383933e-07,574892.0863309352,275265.27075,1,0,0,1,10.740867566751751
767,Harry Potter and the Half-Blood Prince,79910000,933959197,153,67.15425,7.697,4099,en,2009-07-15,2009,7,"Adventure, Fantasy",79910000,153,4099,-0.4999999999999997,-0.8660254037844388,780.0,18.196411571864722,8.318742252692399,516.8862622500001,26.790849673202615,8.403735452383933e-07,518896.1038961039,275265.27075,1,0,0,1,10.687638422129416
263115,Logan,79910000,619021436,137,54.194,7.8,4099,en,2017-02-28,2017,2,"Action, Drama, Science Fiction",79910000,137,4099,0.8660254037844386,0.5000000000000001,736.0,18.196411571864722,8.318742252692399,422.71320000000003,29.919708029197082,6.781879614566387e-07,579057.9710144928,222141.206,0,0,0,1,6.746482658659959
12,Finding Nemo,79910000,940335536,100,55.456,7.824,4099,en,2003-05-30,2003,5,"Animation, Family",79910000,100,4099,0.49999999999999994,-0.8660254037844387,785.0,18.196411571864722,8.318742252692399,433.887744,40.99,6.939807283193593e-07,791188.1188118812,227314.144,1,0,0,1,10.767432426887343
346364,It,40000000,701800000,135,67.15425,7.242,4099,en,2017-09-06,2017,9,"Horror, Fantasy",40000000,135,4099,-1.0,-1.8369701987210297e-16,1076.0,17.50439003707821,8.318742252692399,486.33107850000005,30.362962962962964,1.67885625e-06,294117.64705882355,275265.27075,0,0,0,1,16.54499958637501
245891,John Wick,20000000,88761661,101,55.739,7.421,4099,en,2014-10-22,2014,10,"Action, Thriller",20000000,101,4099,-0.8660254037844386,0.5000000000000001,1036.0,16.811242881518265,8.318742252692399,413.639119,40.584158415841586,2.78695e-06,196078.431372549,228474.161,0,0,0,1,3.438082878095856
259316,Fantastic Beasts and Where to Find Them,79910000,809342332,132,46.103,7.334,4099,en,2016-11-16,2016,11,"Fantasy, Adventure, Family",79910000,132,4099,-0.5000000000000004,0.8660254037844384,809.0,18.196411571864722,8.318742252692399,338.119402,31.053030303030305,5.769365536228257e-07,600827.0676691729,188976.19700000001,0,1,0,1,9.128173230782465
12444,Harry Potter and the Deathly Hallows: Part 1,79910000,954305868,146,67.15425,7.763,4099,en,2010-11-17,2010,11,"Adventure, Fantasy",79910000,146,4099,-0.5000000000000004,0.8660254037844384,809.0,18.196411571864722,8.318742252692399,521.31844275,28.075342465753426,8.403735452383933e-07,543605.4421768708,275265.27075,0,1,1,1,10.942258253757249
354912,Coco,79910000,800526015,105,67.15425,8.222,4099,en,2017-10-27,2017,10,"Family, Animation, Fantasy, Music, Comedy, Adventure",79910000,105,4099,-0.8660254037844386,0.5000000000000001,1036.0,18.196411571864722,8.318742252692399,552.1422435000001,39.03809523809524,8.403735452383933e-07,753867.9245283019,275265.27075,0,0,0,1,9.017845150571329
100402,Captain America: The Winter Soldier,79910000,714766572,136,31.482,7.671,4099,en,2014-03-20,2014,3,"Action, Adventure, Science Fiction",79910000,136,4099,1.0,6.123233995736766e-17,796.0,18.196411571864722,8.318742252692399,241.498422,30.139705882352942,3.939682142410211e-07,583284.6715328468,129044.718,0,0,0,1,7.944644776065013
557,Spider-Man,79910000,821708551,121,63.478,7.279,4099,en,2002-05-01,2002,5,"Fantasy, Action",79910000,121,4099,0.49999999999999994,-0.8660254037844387,785.0,18.196411571864722,8.318742252692399,462.056362,33.87603305785124,7.943686647478414e-07,655000.0,260196.32200000001,1,0,0,1,9.282925062158364
10681,WALL·E,79910000,521311860,98,58.517,8.078,4099,en,2008-06-22,2008,6,"Animation, Family, Science Fiction",79910000,98,4099,1.2246467991473532e-16,-1.0,840.0,18.196411571864722,8.318742252692399,472.70032599999996,41.826530612244895,7.322863221123765e-07,807171.7171717172,239861.18300000002,1,0,0,1,5.523737385511984
210577,Gone Girl,61000000,369330363,149,46.611,7.892,4099,en,2014-10-01,2014,10,"Mystery, Thriller, Drama",61000000,149,4099,-0.8660254037844386,0.5000000000000001,1036.0,17.926384438531027,8.318742252692399,367.854012,27.51006711409396,7.641147540983606e-07,406666.6666666667,191058.489,0,0,0,1,5.054596031891868
49051,The Hobbit: An Unexpected Journey,79910000,1021103568,169,67.15425,7.339,4099,en,2012-12-12,2012,12,"Adventure, Fantasy, Action",79910000,169,4099,-2.4492935982947064e-16,1.0,1029.0,18.196411571864722,8.318742252692399,492.84504075000007,24.254437869822485,8.403735452383933e-07,470058.82352941175,275265.27075,0,1,0,1,11.778169893903518
585,"Monsters, Inc.",79910000,579707738,92,67.15425,7.835,4099,en,2001-11-01,2001,11,"Animation, Comedy, Family",79910000,92,4099,-0.5000000000000004,0.8660254037844384,809.0,18.196411571864722,8.318742252692399,526.15354875,44.55434782608695,8.403735452383933e-07,859247.3118279569,275265.27075,0,1,0,1,6.254507968282969
862,Toy Story,30000000,394400000,81,67.15425,7.971,4099,en,1995-10-30,1995,10,"Animation, Adventure, Family, Comedy",30000000,81,4099,-0.8660254037844386,0.5000000000000001,1036.0,17.216707972959764,8.318742252692399,535.28652675,50.60493827160494,2.238475e-06,365853.65853658534,275265.27075,0,0,0,1,12.146666261777792
281957,The Revenant,79910000,532950503,157,36.747,7.5,4099,en,2015-12-25,2015,12,"Western, Drama, Adventure",79910000,157,4099,-2.4492935982947064e-16,1.0,1029.0,18.196411571864722,8.318742252692399,275.6025,26.10828025477707,4.5985483669127767e-07,505759.4936708861,150625.953,0,1,0,1,5.66938427394088
209112,Batman v Superman: Dawn of Justice,79910000,873637528,152,67.15425,5.952,4099,en,2016-03-23,2016,3,"Action, Adventure, Fantasy",79910000,152,4099,1.0,6.123233995736766e-17,796.0,18.196411571864722,8.318742252692399,399.70209600000004,26.967105263157894,8.403735452383933e-07,522287.5816993464,275265.27075,0,0,0,1,9.932768340223147
8587,The Lion King,45000000,763455561,89,67.15425,8.256,4099,en,1994-06-24,1994,6,"Family, Animation, Drama",45000000,89,4099,1.2246467991473532e-16,-1.0,840.0,17.622173069956816,8.318742252692399,554.4254880000001,46.056179775280896,1.4923166666666668e-06,500000.0,275265.27075,1,0,0,1,15.965678778540472
98,Gladiator,79910000,465361176,155,53.587,8.209,4099,en,2000-05-04,2000,5,"Action, Drama, Adventure",79910000,155,4099,0.49999999999999994,-0.8660254037844387,785.0,18.196411571864722,8.318742252692399,439.895683,26.44516129032258,6.705919159053936e-07,512243.58974358975,219653.113,1,0,0,1,4.823566151626002
37165,The Truman Show,60000000,264118201,103,42.954,8.133,4099,en,1998-06-04,1998,6,"Comedy, Drama",60000000,103,4099,1.2246467991473532e-16,-1.0,840.0,17.909855136853043,8.318742252692399,349.344882,39.79611650485437,7.159e-07,576923.0769230769,176068.446,1,0,0,1,3.4019699599671673
9806,The Incredibles,79910000,631442092,115,62.609,7.704,4099,en,2004-10-27,2004,10,"Action, Adventure, Animation, Family",79910000,115,4099,-0.8660254037844386,0.5000000000000001,1036.0,18.196411571864722,8.318742252692399,482.339736,35.643478260869564,7.834939306720061e-07,688879.3103448276,256634.291,0,0,0,1,6.9019157189098275
329865,Arrival,47000000,203388186,116,47.983,7.6,4099,en,2016-11-10,2016,11,"Drama, Science Fiction, Mystery",47000000,116,4099,-0.5000000000000004,0.8660254037844384,809.0,17.665658180950928,8.318742252692399,364.6708,35.33620689655172,1.0209148936170211e-06,401709.4017094017,196682.31699999998,0,1,0,1,3.3274081419700394
496243,Parasite,11363000,257591776,133,64.627,8.515,4099,ko,2019-05-30,2019,5,"Comedy, Thriller, Drama",11363000,133,4099,0.49999999999999994,-0.8660254037844387,785.0,16.24587310890507,8.318742252692399,550.298905,30.81954887218045,5.6874944996919825e-06,84798.50746268657,264906.073,1,0,0,1,21.669343864354143
76338,Thor: The Dark World,79910000,644783140,112,59.968,6.538,4099,en,2013-10-30,2013,10,"Action, Adventure, Fantasy",79910000,112,4099,-0.8660254037844386,0.5000000000000001,1036.0,18.196411571864722,8.318742252692399,392.07078400000006,36.598214285714285,7.504442497810037e-07,707168.1415929204,245808.83200000002,0,0,0,1,7.068866636605348
